source_doc_id,publisher,source_grade,accepted_for_final,document_type,source_url,attachment_url,file_name,mime_type,publication_date,coverage_scope,covered_city_count,covered_year_count,covered_core_value_count,covered_cities,covered_years,covered_fields,coverage_status,note
SRC-SECONDARY-DEBT-JIANGXI-YINGTAN-2023,公开评级资料,B2,true,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,jiangxi_yingtan_2023_rating.txt,text/plain,2025-07-21,city_year,1,1,1,CN-360600,2023,statutory_debt_balance_100m,accepted,评级报告区域财政数据表列示鹰潭市全市2023年末地方政府债务余额456.89亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-PINGXIANG-2024,中证鹏元资信评估股份有限公司,B2,true,二手公开城市债务图表,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,jiangxi_pingxiang_2024_rating.txt,text/plain,2025-11-25,unclassified,0,0,0,,,,registered_no_selected_value,评级报告根据江西省财政厅公开的2024年地方政府债务限额及余额情况表整理，列示萍乡市全市余额694.00亿元，其中一般债务231.95亿元、专项债务462.04亿元。
SRC-PROVINCE-DEBT-TIBET-2025,西藏自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://www.xizang.gov.cn/zwgk/zdxxlygk/czyjsgk/202602/t20260213_525054.html,https://www.xizang.gov.cn/gjbs/xxgk/202602/W020260213365407845572.xlsx,xizang_prefecture_2025.txt,text/plain,2026-02-13,unclassified,0,0,0,,,,registered_no_selected_value,官方附件表1的地市整行；仅接入日喀则市、那曲市全市口径，不把市本级或区县行并入地市。
SRC-OFFICIAL-DEBT-TIBET-CITIES-2020,西藏自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://www.xizang.gov.cn/zwgk/xxfb/gsgg_428/202110/t20211013_265105.html,https://www.xizang.gov.cn/gjbs/xxgk/202110/W020211013396470907129.docx,xizang_2020_city_debt.txt,text/plain,2021-09-30,unclassified,0,0,0,,,,registered_no_selected_value,官方决算表直接列示7个地市全辖行及一般/专项分项；排除全区、自治区本级和地市合计行，不把市本级或区县行并入地市。
SRC-OFFICIAL-DEBT-TIBET-CITIES-2021,西藏自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://www.xizang.gov.cn/zwgk/zdxxlygk/czyjsgk/202211/t20221130_330801.html,https://www.xizang.gov.cn/gjbs/xxgk/202211/W020221130648193286623.xlsx,xizang_2021_city_debt.txt,text/plain,2022-11-30,unclassified,0,0,0,,,,registered_no_selected_value,官方决算表直接列示7个地市全辖行及一般/专项分项；原表单位为万元，按0.0001换算为亿元；排除自治区、自治区本级、各市县合计及市本级、区县行。
SRC-OFFICIAL-DEBT-TIBET-CITIES-2022,西藏自治区财政厅,A1,true,地方政府债务限额及余额公开表,https://www.xizang.gov.cn/zwgk/zdxxlygk/czyjsgk/202308/t20230814_370768.html,https://www.xizang.gov.cn/gjbs/xxgk/202308/W020230814442439130466.xlsx,xizang_2022_city_debt.txt,text/plain,2023-08-14,unclassified,0,0,0,,,,registered_no_selected_value,官方决算表直接列示7个地市全辖行及一般/专项分项；原表单位为万元，按0.0001换算为亿元；排除自治区、自治区本级、市本级及区县行。
SRC-OFFICIAL-DEBT-LIAONING-CITIES-2018,辽宁省财政厅,A2,true,地方政府债务限额及余额公开表,https://czt.ln.gov.cn/czt/zfxxgk/fdzdgknr/czyjs/czyjsbg/910D6D0D79EE42D4BECFF85A5A60E0B2/P020201130589210950861.pdf,https://czt.ln.gov.cn/czt/zfxxgk/fdzdgknr/czyjs/czyjsbg/910D6D0D79EE42D4BECFF85A5A60E0B2/P020201130589210950861.pdf,liaoning_2018_city_debt.txt,text/plain,2020-11-30,unclassified,0,0,0,,,,registered_no_selected_value,辽宁省财政厅公开表按各市上报快报数列示一般债务余额和专项债务余额；法定债务余额为两项余额之和，本采集保留分项并计算总额。
SRC-OFFICIAL-DEBT-LIAONING-CITIES-2020,辽宁省财政厅,A2,true,地方政府债务限额及余额公开表,https://czt.ln.gov.cn/czt/zfxxgk/fdzdgknr/czyjs/czyjsbg/8024EE7C2D0940C1AEF0F0D8E51EB4D4/P020210207572535482191.pdf,https://czt.ln.gov.cn/czt/zfxxgk/fdzdgknr/czyjs/czyjsbg/8024EE7C2D0940C1AEF0F0D8E51EB4D4/P020210207572535482191.pdf,liaoning_2020_city_debt.txt,text/plain,2021-02-07,unclassified,0,0,0,,,,registered_no_selected_value,辽宁省财政厅公开表按各市上报快报数列示一般债务余额和专项债务余额；法定债务余额为两项余额之和，本采集保留分项并计算总额。
SRC-OFFICIAL-DEBT-LIAONING-CITIES-2021,辽宁省财政厅,A2,true,地方政府债务限额及余额公开表,https://www.ln.gov.cn/eportal/fileDir/data/lngov/W020220128508200704932.xlsx,https://www.ln.gov.cn/eportal/fileDir/data/lngov/W020220128508200704932.xlsx,liaoning_2021_city_debt.txt,text/plain,2022-01-29,unclassified,0,0,0,,,,registered_no_selected_value,官方 XLSX 附件分别列示一般债务余额和专项债务余额；归档文本转录各市余额并按两项相加形成法定债务余额，不把限额列误作余额。原附件注记各市上报快报数，按规定审核后可能有细微调整。
SRC-OFFICIAL-DEBT-LIAONING-CITIES-2022,辽宁省财政厅,A2,true,地方政府债务限额及余额公开表,https://czt.ln.gov.cn/czt/attachDir/2023/01/2023012814275619955.pdf,https://czt.ln.gov.cn/czt/attachDir/2023/01/2023012814275619955.pdf,liaoning_2022_city_debt.txt,text/plain,2023-01-28,unclassified,0,0,0,,,,registered_no_selected_value,辽宁省财政厅公开表按各市上报快报数列示一般债务余额和专项债务余额；法定债务余额为两项余额之和，本采集保留分项并计算总额。
SRC-OFFICIAL-DEBT-LIAONING-CITIES-2023,辽宁省财政厅,A2,true,地方政府债务限额及余额公开表,https://czt.ln.gov.cn/czt/zwgkzdgz/czyjs/czyjsbg/2024020217563297642/2024020217554596708.xlsx,https://czt.ln.gov.cn/czt/zwgkzdgz/czyjs/czyjsbg/2024020217563297642/2024020217554596708.xlsx,liaoning_2023_city_debt.txt,text/plain,2024-02-02,unclassified,0,0,0,,,,registered_no_selected_value,官方 XLSX 附件分别列示一般债务余额和专项债务余额；归档文本转录各市余额并按两项相加形成法定债务余额，不把限额列误作余额。原附件注记各市上报快报数，按规定审核后可能有细微调整。
SRC-PROVINCE-DEBT-GANSU-2018,甘肃省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.gansu.gov.cn/doc/2019_05/%7B127E98FA-1707-4A40-BE3D-3842070C714C%7D.pdf,https://czt.gansu.gov.cn/doc/2019_05/%7B127E98FA-1707-4A40-BE3D-3842070C714C%7D.pdf,gansu_2018.txt,text/plain,2019-05-01,unclassified,0,0,0,,,,registered_no_selected_value,原始表为甘肃省财政厅公开PDF；本地文本为官方PDF网页索引的逐行转录，保留市州汇总行并排除市本级、区县及新区行。
SRC-PROVINCE-DEBT-HEBEI-2021,河北省财政厅,B2,true,地方政府债务限额及余额公开表,https://qccdata.qichacha.com/tenderV2Attach/c7b9fcb1a77834fd4da453d615c413e1.pdf,https://qccdata.qichacha.com/tenderV2Attach/c7b9fcb1a77834fd4da453d615c413e1.pdf,hebei_2021.pdf,application/pdf,2022-08-01,unclassified,0,0,0,,,,registered_no_selected_value,原始内容为河北省财政厅《省本级及全省财政总决算公开》中的第11表；当前归档来自公开财政资料镜像，余额字段按原表标注为预计执行数，保留地级市汇总行并排除本级、区县、定州辛集等非目标行。
SRC-PROVINCE-DEBT-GUIZHOU-2019,贵州省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.guizhou.gov.cn/zwgk/zfxxgk/fdzdgknr/zcfg/wjca/202006/P020201102378431088920.pdf,https://czt.guizhou.gov.cn/zwgk/zfxxgk/fdzdgknr/zcfg/wjca/202006/P020201102378431088920.pdf,guizhou_2019.txt,text/plain,2020-06-01,unclassified,0,0,0,,,,registered_no_selected_value,原始表为贵州省财政厅官方公开PDF的表15；本地文本为官方PDF网页索引的逐行转录，保留9个市州汇总行并排除省本级、市县小计及区县行。
SRC-PROVINCE-DEBT-GUIZHOU-2020,贵州省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.guizhou.gov.cn/ztzl/gzsczzjxxgkzl/gzssbjczysjsgjf/202110/P020210210402856605771.pdf,https://czt.guizhou.gov.cn/ztzl/gzsczzjxxgkzl/gzssbjczysjsgjf/202110/P020210210402856605771.pdf,guizhou_2020.txt,text/plain,2021-02-10,unclassified,0,0,0,,,,registered_no_selected_value,原始表为贵州省财政厅官方公开PDF；本地文本为官方PDF网页索引的逐行转录，保留9个市州汇总行并排除省本级、市县小计及区县行。
SRC-PROVINCE-DEBT-GUIZHOU-2021,贵州省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.guizhou.gov.cn/zwgk/zdlyxx/czys/202202/P020220218332321045802.pdf,https://czt.guizhou.gov.cn/zwgk/zdlyxx/czys/202202/P020220218332321045802.pdf,guizhou_2021.txt,text/plain,2022-02-18,unclassified,0,0,0,,,,registered_no_selected_value,原始表为贵州省财政厅官方公开PDF；本地文本为官方PDF网页索引的逐行转录，保留9个市州汇总行并排除省本级、市县小计及区县行。
SRC-PROVINCE-DEBT-GUIZHOU-2022,贵州省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.guizhou.gov.cn/zwgk/zfxxgk/fdzdgknr/zcfg/wjca/202302/P020230202622256477692.pdf,https://czt.guizhou.gov.cn/zwgk/zfxxgk/fdzdgknr/zcfg/wjca/202302/P020230202622256477692.pdf,guizhou_2022.txt,text/plain,2023-02-02,unclassified,0,0,0,,,,registered_no_selected_value,原始表为贵州省财政厅官方公开PDF；本地文本为官方PDF网页索引的逐行转录，保留9个市州汇总行并排除省本级、市州小计及区县行。
SRC-PROVINCE-DEBT-TIANJIN-2022,天津市财政局,A1,true,地方政府债务限额及余额公开表,https://cz.tj.gov.cn/zwgk_53713/yjsgktypt/jsgk/2022nzfjs/202308/W020230810698187167051.pdf,https://cz.tj.gov.cn/zwgk_53713/yjsgktypt/jsgk/2022nzfjs/202308/W020230810698187167051.pdf,tianjin_2022.txt,text/plain,2023-08-10,unclassified,0,0,0,,,,registered_no_selected_value,原始表为天津市财政局官方PDF；本地文本保留全市合计行并将官方万元列按 unit_factor 转换为亿元。
SRC-PROVINCE-DEBT-TIANJIN-2024,天津市财政局,A1,true,地方政府债务限额及余额公开表,https://cz.tj.gov.cn/zwgk_53713/ysgk_59783/ysjs/202508/W020250818543015977373.pdf,https://cz.tj.gov.cn/zwgk_53713/ysgk_59783/ysjs/202508/W020250818543015977373.pdf,tianjin_2024.txt,text/plain,2025-08-18,unclassified,0,0,0,,,,registered_no_selected_value,原始表为天津市财政局官方PDF；本地文本保留全市合计行并将官方万元列按 unit_factor 转换为亿元。
SRC-PROVINCE-DEBT-BEIJING-2024,北京市财政局,A1,true,地方政府债务限额及余额公开表,https://www.beijing.gov.cn/gongkai/caizheng/czbg/jsbg/202508/W020250818388651947882.pdf,https://www.beijing.gov.cn/gongkai/caizheng/czbg/jsbg/202508/W020250818388651947882.pdf,beijing_2024.txt,text/plain,2025-08-18,unclassified,0,0,0,,,,registered_no_selected_value,原表按一般、专项分项列示；限额合计和余额合计按原表公式 A=B+C、D=E+F 重构，未引入外部估计。
SRC-PROVINCE-DEBT-BEIJING-2025,北京市财政局,A1,true,地方政府债务限额及余额公开表,https://www.beijing.gov.cn/gongkai/caizheng/czbg/ysbg/202602/W020260206376171591228.pdf,https://www.beijing.gov.cn/gongkai/caizheng/czbg/ysbg/202602/W020260206376171591228.pdf,beijing_2025.txt,text/plain,2026-02-06,unclassified,0,0,0,,,,registered_no_selected_value,原表按一般、专项分项列示；限额合计和余额合计按原表公式 A=B+C、D=E+F 重构，未引入外部估计。
SRC-PROVINCE-DEBT-CHONGQING-2018,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/czyjs/2019nys/202004/P020200402810888430193.pdf,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/czyjs/2019nys/202004/P020200402810888430193.pdf,chongqing_2018.txt,text/plain,2020-04-02,unclassified,0,0,0,,,,registered_no_selected_value,重庆市财政局官方决算报告表13列示2018年末全市政府债务余额；专项债务余额按总余额减一般债务余额计算，保留calculated来源属性。
SRC-PROVINCE-DEBT-CHONGQING-2019,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfjs/202008/W020200817700764535710.pdf,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfjs/202008/W020200817700764535710.pdf,chongqing_2019.txt,text/plain,2020-08-17,unclassified,0,0,0,,,,registered_no_selected_value,重庆市财政局官方决算报告表14列示2019年末全市政府债务余额5603.7亿元，其中一般债务2524.3亿元、专项债务3079.4亿元；采用全市合计行。
SRC-PROVINCE-DEBT-CHONGQING-2020,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfys/202102/W020210206544478084554.pdf,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfys/202102/W020210206544478084554.pdf,chongqing_2020.txt,text/plain,2021-02-06,unclassified,0,0,0,,,,registered_no_selected_value,原始表为重庆市财政局官方PDF；本地文本保留全市合计行。
SRC-PROVINCE-DEBT-CHONGQING-2021,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfjs/202308/W020230808641542722794.pdf,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfjs/202308/W020230808641542722794.pdf,chongqing_2021.txt,text/plain,2023-08-08,unclassified,0,0,0,,,,registered_no_selected_value,重庆市官方2022年决算报告表23列示2021年末全市限额和余额分项；本地文本按该表转录。
SRC-PROVINCE-DEBT-CHONGQING-2022,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfjs/202308/W020230808641542722794.pdf,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfjs/202308/W020230808641542722794.pdf,chongqing_2022.txt,text/plain,2023-08-08,unclassified,0,0,0,,,,registered_no_selected_value,原始表为重庆市财政局官方PDF；本地文本保留本地区（全市）行。
SRC-PROVINCE-DEBT-CHONGQING-2023,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://www.cq.gov.cn/zwgk/zfxxgkzl/fdzdgknr/ysjs/sjyjsqk/ys/202408/W020241126412710970908.pdf,https://www.cq.gov.cn/zwgk/zfxxgkzl/fdzdgknr/ysjs/sjyjsqk/ys/202408/W020241126412710970908.pdf,chongqing_2023.txt,text/plain,2024-08-12,unclassified,0,0,0,,,,registered_no_selected_value,限额来自官方2024年市级预算调整报告；余额由同一官方报告列示的一般、专项余额相加形成，保留原始分项精度。
SRC-PROVINCE-DEBT-CHONGQING-2024,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfys/202502/W020250207592731311122.pdf,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfys/202502/W020250207592731311122.pdf,chongqing_2024.txt,text/plain,2025-02-07,unclassified,0,0,0,,,,registered_no_selected_value,原始表为重庆市财政局官方PDF；本地文本保留全市合计行。
SRC-PROVINCE-DEBT-CHONGQING-2025,重庆市财政局,A1,true,地方政府债务限额及余额公开表,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfys/202602/t20260211_15434623.html,https://czj.cq.gov.cn/zwgk_268/fdzdgknr/ysjs/zfys/202602/t20260211_15434623.html,chongqing_2025.txt,text/plain,2026-02-11,unclassified,0,0,0,,,,registered_no_selected_value,官方预算执行报告明确列示2025年限额、一般/专项限额及余额；本地文本按报告原文转录。
SRC-PROVINCE-DEBT-HUBEI-2020-RATING,中诚信国际信用评级有限责任公司,B2,true,地方政府债务限额及余额公开表,https://www.governbond.org.cn/uploadFiles/42/attachFiles/202104/af9abb27-dab6-42c4-ae3c-f018ff299aaf.pdf,https://www.governbond.org.cn/uploadFiles/42/attachFiles/202104/af9abb27-dab6-42c4-ae3c-f018ff299aaf.pdf,hubei_2020_rating.pdf,application/pdf,2021-04-01,unclassified,0,0,0,,,,registered_no_selected_value,原始评级报告PDF已归档；本地文本为该官方平台评级报告附表的逐行转录，保留省本级、地级行政单元及省直辖县级行政区行，解析时仅匹配目标地级行政单元。
SRC-PROVINCE-DEBT-GUIZHOU-2023,贵州省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.guizhou.gov.cn/ztzl/gzsczzjxxgkzl/gzssbjczysjsgjf/202402/P020240208556686207517.pdf,https://czt.guizhou.gov.cn/ztzl/gzsczzjxxgkzl/gzssbjczysjsgjf/202402/P020240208556686207517.pdf,guizhou_2023.txt,text/plain,2024-02-08,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-SHAANXI-2023,陕西省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/ysjs/yjsbg/202408/P020240807569808678219.pdf,https://www.shaanxi.gov.cn/zfxxgk/fdzdgknr/ysjs/yjsbg/202408/P020240807569808678219.pdf,shaanxi_2023.txt,text/plain,2024-08-07,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HEILONGJIANG-2023,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.hlj.gov.cn/hlj/c110008/202409/31767867/files/2023%E5%B9%B4%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%92%8C%E7%9C%81%E6%9C%AC%E7%BA%A7%E8%B4%A2%E6%94%BF%E5%86%B3%E7%AE%97.pdf,https://www.hlj.gov.cn/hlj/c110008/202409/31767867/files/2023%E5%B9%B4%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%92%8C%E7%9C%81%E6%9C%AC%E7%BA%A7%E8%B4%A2%E6%94%BF%E5%86%B3%E7%AE%97.pdf,heilongjiang_2023.pdf,application/pdf,2024-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HEILONGJIANG-2021,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.hlj.gov.cn/hlj/c110008/202209/31367524/files/1663225412281015139.pdf,https://www.hlj.gov.cn/hlj/c110008/202209/31367524/files/1663225412281015139.pdf,heilongjiang_2021.pdf,application/pdf,2022-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HEILONGJIANG-2020,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.hlj.gov.cn/hlj/c110008/202109/31296058/files/1631173688444042193.pdf,https://www.hlj.gov.cn/hlj/c110008/202109/31296058/files/1631173688444042193.pdf,heilongjiang_2020.pdf,application/pdf,2021-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-OFFICIAL-DEBT-HEILONGJIANG-JIXI-2018,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.jixi.gov.cn/jixi/c100367/202009/12554/files/P020210121579844737559.pdf,https://www.jixi.gov.cn/jixi/c100367/202009/12554/files/P020210121579844737559.pdf,heilongjiang_jixi_2018_city_debt.txt,text/plain,2020-09-01,unclassified,0,0,0,,,,registered_no_selected_value,官方《鸡西市2019年全市和本级财政决算》附件第54页、第56页分别披露2018年末一般债务和专项债务余额实际数；本地采用本级含区合计口径，不使用市本级行。
SRC-SECONDARY-DEBT-HEILONGJIANG-2018-EBS-CITY-CHART,光大证券固收研究（公开转载）,B2,true,二手公开城市债务图表,https://www.10100.com/article/2475649,https://www.10100.com/article/2475649,heilongjiang_2018_ebs_city_chart.txt,text/plain,2019-05-20,unclassified,0,0,0,,,,registered_no_selected_value,公开研究报告图表40直接列示哈尔滨、大庆、双鸭山、伊春、鹤岗、绥化、大兴安岭7个城市的2018年一般债务余额和专项债务余额；按总额为两分项之和转录。原图注明部分城市数据披露不完整，来源等级B2，待黑龙江省财政厅2018年分地区决算附件复核。
SRC-SECONDARY-DEBT-HEILONGJIANG-QITAIHE-2018,光大证券固收研究（公开转载）,B2,true,二手公开城市债务图表,https://www.10100.com/article/2475649,https://www.10100.com/article/2475649,heilongjiang_2018_ebs_city_chart.txt,text/plain,2019-05-20,city_year,1,1,1,CN-230900,2018,statutory_debt_balance_100m,accepted,公开研究报告图表40仅披露七台河市2018年全市政府债务总余额76.81亿元，未披露一般/专项拆分；原图注明部分城市数据披露不完整，来源等级B2，待黑龙江省财政厅2018年分地区决算附件复核。
SRC-SECONDARY-DEBT-HEILONGJIANG-MUDANJIANG-2018,上海证券交易所公开披露的评级报告,B2,true,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/3585440847021674.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/3585440847021674.pdf,heilongjiang_mudanjiang_2018_secondary.txt,text/plain,2019-05-01,city_year,1,1,1,CN-231000,2018,statutory_debt_balance_100m,accepted,评级报告明确披露截至2018年底牡丹江市地方政府债务余额128.89亿元，其中直接债务余额123.49亿元；接入全市余额，不将直接债务余额误作法定债务余额。一般债务与专项债务未拆分，来源等级B2，待地方决算附件复核。
SRC-PROVINCE-DEBT-HEILONGJIANG-2019-FROM-2020-FINAL,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.hlj.gov.cn/hlj/c110008/202109/31296058/files/1631173688444042193.pdf,https://www.hlj.gov.cn/hlj/c110008/202109/31296058/files/1631173688444042193.pdf,heilongjiang_2020.pdf,application/pdf,2021-09-01,unclassified,0,0,0,,,,registered_no_selected_value,2020年黑龙江省财政决算公开表第74、78页分别列示一般债务和专项债务的2019年末余额；本配置只读取上年末余额列，不把2020年限额或2020年末余额归入2019年。
SRC-PROVINCE-DEBT-HEILONGJIANG-2018-FROM-2019-FINAL,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.hlj.gov.cn/czt/c110822/202009/30603230/files/ae7c0e0e971b651eec0bc0448b47e16a.pdf,https://czt.hlj.gov.cn/czt/c110822/202009/30603230/files/ae7c0e0e971b651eec0bc0448b47e16a.pdf,heilongjiang_2018_from_2019_final.txt,text/plain,2020-09-09,unclassified,0,0,0,,,,registered_no_selected_value,黑龙江省财政厅官方2019年全省和省本级财政决算附件第74、78页分别列示一般债务和专项债务的2018年末余额；本配置只读取2018年末余额数列，不把2019年限额或2019年末余额归入2018年。
SRC-PROVINCE-DEBT-HUNAN-2019,湖南省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.hunan.gov.cn/czt/sbj/202008/13584963/files/79668ebcab234e6e93c7c7fc53ba64a6.pdf,https://czt.hunan.gov.cn/czt/sbj/202008/13584963/files/79668ebcab234e6e93c7c7fc53ba64a6.pdf,hunan_2019.pdf,application/pdf,2020-08-18,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HUNAN-2021,湖南省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.hunan.gov.cn/czt/dzqzfwz/202208/27585469/files/f6a08d51dd1d447d980dad56634c1015.pdf,https://czt.hunan.gov.cn/czt/dzqzfwz/202208/27585469/files/f6a08d51dd1d447d980dad56634c1015.pdf,hunan_2021.txt,text/plain,2022-08-17,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HUNAN-2022,湖南省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.hunan.gov.cn/czt/dzqzfwz/202308/29460127/files/113891f5f58f4258bb9278d2a8578c63.zip,https://czt.hunan.gov.cn/czt/dzqzfwz/202308/29460127/files/113891f5f58f4258bb9278d2a8578c63.zip,hunan_2022.zip,text/plain,2023-08-15,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HEILONGJIANG-2022,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.hlj.gov.cn/hlj/c110008/202309/31670000/files/2022%E5%B9%B4%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%92%8C%E7%9C%81%E6%9C%AC%E7%BA%A7%E8%B4%A2%E5%86%B3%E7%AE%97-20250804140431375.pdf,https://www.hlj.gov.cn/hlj/c110008/202309/31670000/files/2022%E5%B9%B4%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%92%8C%E7%9C%81%E6%9C%AC%E7%BA%A7%E8%B4%A2%E5%86%B3%E7%AE%97-20250804140431375.pdf,heilongjiang_2022.pdf,application/pdf,2023-09-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HEILONGJIANG-2024,黑龙江省财政厅,A1,true,地方政府债务限额及余额公开表,https://www.hlj.gov.cn/hlj/c110008/202510/31879925/files/2024%E5%B9%B4%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%92%8C%E7%9C%81%E6%9C%AC%E7%BA%A7%E8%B4%A2%E6%94%BF%E5%86%B3%E7%AE%97%281%29.pdf,https://www.hlj.gov.cn/hlj/c110008/202510/31879925/files/2024%E5%B9%B4%E9%BB%91%E9%BE%99%E6%B1%9F%E7%9C%81%E5%92%8C%E7%9C%81%E6%9C%AC%E7%BA%A7%E8%B4%A2%E6%94%BF%E5%86%B3%E7%AE%97%281%29.pdf,heilongjiang_2024.pdf,application/pdf,2025-10-01,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
SRC-PROVINCE-DEBT-HUNAN-2020,湖南省财政厅,A1,true,地方政府债务限额及余额公开表,https://czt.hunan.gov.cn/czt/sbj/202108/20374117/files/6fe22f2864ab4da4bb152616e5bcf726.zip,https://czt.hunan.gov.cn/czt/sbj/202108/20374117/files/6fe22f2864ab4da4bb152616e5bcf726.zip,hunan_2020_file_2.pdf,application/pdf,2021-08-18,unclassified,0,0,0,,,,registered_no_selected_value,按地级行政单元逐行读取官方 PDF、XLSX 或其归档文本中的全域政府债务限额与余额；省本级、市本级、区县和小计行不并入地级市。
