city_id,city_name_cn,province_name,metric_year,statutory_debt_balance_100m,source_doc_id,source_url,evidence_excerpt,source_grade,value_origin,table_name,document_title,publisher,publication_date,period_end,source_note
CN-620200,嘉峪关市,甘肃省,2022,61.3,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：嘉峪关市2022年绿色柱按纵轴刻度估读约61.3亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620200,嘉峪关市,甘肃省,2023,66.7,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：嘉峪关市2023年橙色柱按纵轴刻度估读约66.7亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620300,金昌市,甘肃省,2022,100.0,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：金昌市2022年绿色柱按纵轴刻度估读约100.0亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620300,金昌市,甘肃省,2023,113.0,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：金昌市2023年橙色柱按纵轴刻度估读约113.0亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620400,白银市,甘肃省,2022,267.7,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：白银市2022年绿色柱按纵轴刻度估读约267.7亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-620400,白银市,甘肃省,2023,289.9,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：白银市2023年橙色柱按纵轴刻度估读约289.9亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-620500,天水市,甘肃省,2022,293.5,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：天水市2022年绿色柱按纵轴刻度估读约293.5亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620500,天水市,甘肃省,2023,373.9,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：天水市2023年橙色柱按纵轴刻度估读约373.9亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-620600,武威市,甘肃省,2022,319.4,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：武威市2022年绿色柱按纵轴刻度估读约319.4亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-620600,武威市,甘肃省,2023,324.6,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：武威市2023年橙色柱按纵轴刻度估读约324.6亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-620700,张掖市,甘肃省,2022,267.7,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：张掖市2022年绿色柱按纵轴刻度估读约267.7亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620800,平凉市,甘肃省,2022,241.9,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：平凉市2022年绿色柱按纵轴刻度估读约241.9亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620800,平凉市,甘肃省,2023,287.0,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：平凉市2023年橙色柱按纵轴刻度估读约287.0亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-620900,酒泉市,甘肃省,2022,222.6,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：酒泉市2022年绿色柱按纵轴刻度估读约222.6亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,地方政府与城投企业债务风险研究报告——甘肃篇,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。
CN-620900,酒泉市,甘肃省,2023,278.3,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：酒泉市2023年橙色柱按纵轴刻度估读约278.3亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-621000,庆阳市,甘肃省,2022,345.2,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：庆阳市2022年绿色柱按纵轴刻度估读约345.2亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-621100,定西市,甘肃省,2022,287.1,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：定西市2022年绿色柱按纵轴刻度估读约287.1亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-621100,定西市,甘肃省,2023,342.0,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：定西市2023年橙色柱按纵轴刻度估读约342.0亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-621200,陇南市,甘肃省,2022,254.8,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：陇南市2022年绿色柱按纵轴刻度估读约254.8亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-621200,陇南市,甘肃省,2023,336.2,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：陇南市2023年橙色柱按纵轴刻度估读约336.2亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-622900,临夏回族自治州,甘肃省,2022,306.5,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：临夏回族自治州2022年绿色柱按纵轴刻度估读约306.5亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-622900,临夏回族自治州,甘肃省,2023,379.7,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：临夏回族自治州2023年橙色柱按纵轴刻度估读约379.7亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-623000,甘南藏族自治州,甘肃省,2022,203.2,SRC-SECONDARY-RATING-GANSU-2020-2022,https://www.lhratings.com/file/f6efde6f69d.pdf,联合资信报告图7：甘南藏族自治州2022年绿色柱按纵轴刻度估读约203.2亿元,B2,chart_digitized,图7 2020—2022年底甘肃省各地级市（州）政府债务余额情况,联合资信评估股份有限公司,2023-10-20,2022-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-623000,甘南藏族自治州,甘肃省,2023,260.9,SRC-SECONDARY-RATING-GANSU-2021-2023,https://www.lhratings.com/file/fbb751f0dd1.pdf,联合资信报告图6：甘南藏族自治州2023年橙色柱按纵轴刻度估读约260.9亿元,B2,chart_digitized,图6 2023年底甘肃省各地级市（州）政府债务情况,联合资信评估股份有限公司,2024-10-25,2023-12-31,图表转录值；按公开图表纵轴刻度估读，仅作阶段性补缺，待官方财政决算附件复核。,
CN-350400,三明市,福建省,2021,696.59,SRC-SECONDARY-RATING-FUJIAN-SANMING-2024,https://static.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-06-26/185197_20240626_RT4V.pdf,报告表4列示2021年末地方政府债务余额696.59亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,三明市城市建设发展集团有限公司2024年跟踪评级报告,中证鹏元资信评估股份有限公司,2024-06-26,2021-12-31,评级报告引用审计及公开财政资料；接入全市总余额，不反推缺失分项。
CN-350400,三明市,福建省,2022,775.53,SRC-SECONDARY-RATING-FUJIAN-SANMING-2024,https://static.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-06-26/185197_20240626_RT4V.pdf,报告表4列示2022年末地方政府债务余额775.53亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,三明市城市建设发展集团有限公司2024年跟踪评级报告,中证鹏元资信评估股份有限公司,2024-06-26,2022-12-31,评级报告引用审计及公开财政资料；接入全市总余额，不反推缺失分项。
CN-350400,三明市,福建省,2023,828.44,SRC-SECONDARY-RATING-FUJIAN-SANMING-2024,https://static.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-06-26/185197_20240626_RT4V.pdf,报告表4列示2023年末地方政府债务余额828.44亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,三明市城市建设发展集团有限公司2024年跟踪评级报告,中证鹏元资信评估股份有限公司,2024-06-26,2023-12-31,评级报告引用审计及公开财政资料；接入全市总余额，不反推缺失分项。
CN-350800,龙岩市,福建省,2020,758.91,SRC-SECONDARY-RATING-FUJIAN-LONGYAN-2023,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-21/184314_20230621_X4T7.pdf,评级报告表格按年度列示2020年末地方政府债务余额758.91亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙岩市土地发展经营有限公司2023年跟踪评级报告,东方金诚国际信用评估有限公司,2023-06-19,2020-12-31,评级报告表格值；接入全市总余额。
CN-350800,龙岩市,福建省,2021,877.80,SRC-SECONDARY-RATING-FUJIAN-LONGYAN-2023,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-21/184314_20230621_X4T7.pdf,评级报告表格按年度列示2021年末地方政府债务余额877.80亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙岩市土地发展经营有限公司2023年跟踪评级报告,东方金诚国际信用评估有限公司,2023-06-19,2021-12-31,评级报告表格值；接入全市总余额。
CN-350800,龙岩市,福建省,2022,980.84,SRC-SECONDARY-RATING-FUJIAN-LONGYAN-2023,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-21/184314_20230621_X4T7.pdf,评级报告表格按年度列示2022年末地方政府债务余额980.84亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙岩市土地发展经营有限公司2023年跟踪评级报告,东方金诚国际信用评估有限公司,2023-06-19,2022-12-31,评级报告表格值；接入全市总余额。
CN-350800,龙岩市,福建省,2023,1070.75,SRC-SECONDARY-RATING-FUJIAN-LONGYAN-2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-27/184769_20240627_LY0L.pdf,评级报告正文披露截至2023年末龙岩市地方政府债务余额1070.75亿元；一般293.01亿元、专项777.75亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙岩市城市建设投资发展集团有限公司2024年跟踪评级报告,东方金诚国际信用评估有限公司,2024-06-27,2023-12-31,评级报告披露全市口径余额；总额与一般/专项分项相加一致。
CN-350700,南平市,福建省,2023,938.88,SRC-SECONDARY-RATING-FUJIAN-NANPING-2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-27/152266_20240627_BXVP.pdf,评级报告披露2023年末南平市地方政府债务余额938.88亿元，其中专项653.85亿元、一般285.04亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,南平市高速公路有限责任公司2024年跟踪评级报告,联合资信评估股份有限公司,2024-06-27,2023-12-31,评级报告披露全市口径余额；总额与分项四舍五入后相符。
CN-350600,漳州市,福建省,2021,941.96,SRC-SECONDARY-RATING-FUJIAN-ZHANGZHOU-2024,https://www.dfratings.com/uploads/files/2024/0628/bpkswHd2UXyIIu6sP8bG0gmvwr5Vcq3kCfoA2UNU.pdf,评级报告表格列示2021年末地方政府债务余额941.96亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙海市城市建设投资开发有限公司2024年跟踪评级报告,东方金诚国际信用评估有限公司,2024-06-23,2021-12-31,评级报告表格值；接入全市总余额。
CN-350600,漳州市,福建省,2022,1100.61,SRC-SECONDARY-RATING-FUJIAN-ZHANGZHOU-2024,https://www.dfratings.com/uploads/files/2024/0628/bpkswHd2UXyIIu6sP8bG0gmvwr5Vcq3kCfoA2UNU.pdf,评级报告表格列示2022年末地方政府债务余额1100.61亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙海市城市建设投资开发有限公司2024年跟踪评级报告,东方金诚国际信用评估有限公司,2024-06-23,2022-12-31,评级报告表格值；接入全市总余额。
CN-350600,漳州市,福建省,2023,1428.11,SRC-SECONDARY-RATING-FUJIAN-ZHANGZHOU-2024,https://www.dfratings.com/uploads/files/2024/0628/bpkswHd2UXyIIu6sP8bG0gmvwr5Vcq3kCfoA2UNU.pdf,评级报告表格列示2023年末地方政府债务余额1428.11亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,龙海市城市建设投资开发有限公司2024年跟踪评级报告,东方金诚国际信用评估有限公司,2024-06-23,2023-12-31,评级报告表格值；接入全市总余额。
CN-350300,莆田市,福建省,2021,855.74,SRC-SECONDARY-RATING-FUJIAN-PUTIAN-2024,https://qxb-pdf-osscache.qixin.com/AnBaseinfo/81c26c19fb29eb7c31205c72c18a7030.pdf,评级报告表格列示2021年末地方政府债务余额855.74亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,莆田市国有资产投资有限公司2024年跟踪评级报告,上海新世纪资信评估投资服务有限公司,2024-06-01,2021-12-31,评级报告表格值；接入全市总余额。
CN-350300,莆田市,福建省,2022,1109.15,SRC-SECONDARY-RATING-FUJIAN-PUTIAN-2024,https://qxb-pdf-osscache.qixin.com/AnBaseinfo/81c26c19fb29eb7c31205c72c18a7030.pdf,评级报告表格列示2022年末地方政府债务余额1109.15亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,莆田市国有资产投资有限公司2024年跟踪评级报告,上海新世纪资信评估投资服务有限公司,2024-06-01,2022-12-31,评级报告表格值；接入全市总余额。
CN-350300,莆田市,福建省,2023,1192.27,SRC-SECONDARY-RATING-FUJIAN-PUTIAN-2024,https://qxb-pdf-osscache.qixin.com/AnBaseinfo/81c26c19fb29eb7c31205c72c18a7030.pdf,评级报告表格列示2023年末地方政府债务余额1192.27亿元；单位为亿元。,B2,disclosed,城市评级报告/政府债务余额表,莆田市国有资产投资有限公司2024年跟踪评级报告,上海新世纪资信评估投资服务有限公司,2024-06-01,2023-12-31,评级报告表格值；接入全市总余额。
CN-140200,大同市,山西省,2018,320.50,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7直接标注大同市2018年政府债务总余额320.5亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-140300,阳泉市,山西省,2018,122.70,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7直接标注阳泉市2018年政府债务总余额122.7亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-140400,长治市,山西省,2018,157.55,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7列示一般债务余额114.36亿元、专项债务余额43.19亿元，合计157.55亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-140600,朔州市,山西省,2018,107.95,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7直接标注朔州市2018年政府债务总余额107.95亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-140700,晋中市,山西省,2018,304.40,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7列示一般债务余额193.69亿元、专项债务余额110.71亿元，合计304.40亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-140800,运城市,山西省,2018,151.16,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7列示一般债务余额96.35亿元、专项债务余额54.81亿元，合计151.16亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-140900,忻州市,山西省,2018,181.57,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7直接标注忻州市2018年政府债务总余额181.57亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-141000,临汾市,山西省,2018,271.39,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7直接标注临汾市2018年政府债务总余额271.39亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-141100,吕梁市,山西省,2018,228.31,SRC-SECONDARY-EBS-SHANXI-2018,https://cdn.10100.com/content/20250803/43a7e593-9cdd-492c-bb6c-acb664fa6cd1.png?x-oss-process=style%2Fwmlogo,图表7直接标注吕梁市2018年政府债务总余额228.31亿元。,B2,chart_digitized,图表7 山西省各地级市2018年政府债务余额、限额情况,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。晋城市因原图注明数据未完整披露而不作推算。
CN-511400,眉山市,四川省,2018,363.00,SRC-SECONDARY-EBS-SICHUAN-2018,https://cdn.10100.com/content/20250803/ad6231e5-be02-4c4a-a032-db6c935d4b7e.png?x-oss-process=style%2Fwmlogo,图表13列示一般债务余额198亿元、专项债务余额165亿元，合计363亿元。,B2,chart_digitized,图表13 四川省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-512000,资阳市,四川省,2018,313.00,SRC-SECONDARY-EBS-SICHUAN-2018,https://cdn.10100.com/content/20250803/ad6231e5-be02-4c4a-a032-db6c935d4b7e.png?x-oss-process=style%2Fwmlogo,图表13列示一般债务余额155亿元、专项债务余额158亿元，合计313亿元。,B2,chart_digitized,图表13 四川省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-513200,阿坝藏族羌族自治州,四川省,2018,55.00,SRC-SECONDARY-EBS-SICHUAN-2018,https://cdn.10100.com/content/20250803/ad6231e5-be02-4c4a-a032-db6c935d4b7e.png?x-oss-process=style%2Fwmlogo,图表13列示一般债务余额49亿元、专项债务余额6亿元，合计55亿元。,B2,chart_digitized,图表13 四川省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-513300,甘孜藏族自治州,四川省,2018,77.00,SRC-SECONDARY-EBS-SICHUAN-2018,https://cdn.10100.com/content/20250803/ad6231e5-be02-4c4a-a032-db6c935d4b7e.png?x-oss-process=style%2Fwmlogo,图表13列示一般债务余额71亿元、专项债务余额6亿元，合计77亿元。,B2,chart_digitized,图表13 四川省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-511000,内江市,四川省,2018,360.00,SRC-SECONDARY-EBS-SICHUAN-2018,https://cdn.10100.com/content/20250803/ad6231e5-be02-4c4a-a032-db6c935d4b7e.png?x-oss-process=style%2Fwmlogo,图表13列示一般债务余额284亿元、专项债务余额76亿元，合计360亿元。,B2,chart_digitized,图表13 四川省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-513400,凉山彝族自治州,四川省,2018,260.00,SRC-SECONDARY-EBS-SICHUAN-2018,https://cdn.10100.com/content/20250803/ad6231e5-be02-4c4a-a032-db6c935d4b7e.png?x-oss-process=style%2Fwmlogo,图表13列示一般债务余额220亿元、专项债务余额40亿元，合计260亿元。,B2,chart_digitized,图表13 四川省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
CN-532500,红河哈尼族彝族自治州,云南省,2018,305.19,SRC-SECONDARY-EBS-YUNNAN-2018,https://cdn.10100.com/content/20250803/7be78b5b-c16f-4e7b-b825-2969d26615fb.png?x-oss-process=style%2Fwmlogo,图表16列示一般债务余额236.84亿元、专项债务余额68.35亿元，合计305.19亿元。,B2,chart_digitized,图表16 云南省各地级市2018年政府债务余额,中国部分区域地方政府债务情况分析（2018年末）,EBS固收研究（公开转载页）,2019-05-20,2018-12-31,图表转录；转载页面：https://www.10100.com/article/2475649。图注中的未披露/2017年口径城市未接入。
